""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0DB00260	157.384316179065	2.12008579281895	0.210224542893451	10.0848633734144	6.44547890372374e-24	8.23722929825529e-23	S_cerevisiae	SPGP0DB00260	P30402	P30402	PYRX_YEAST	URA10 YMR271C YM8156.13C	URA10		YMR271C	YM8156.13C	Orotate phosphoribosyltransferase 2 (OPRT 2) (OPRTase 2) (EC 2.4.2.10)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	227	2.4.2.10	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; pyrimidine nucleotide biosynthetic process [GO:0006221]; pyrimidine ribonucleoside biosynthetic process [GO:0046132]	orotate phosphoribosyltransferase activity [GO:0004588]	cytoplasm [GO:0005737]	FUNCTION: Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP). {ECO:0000250}.	CATALYTIC ACTIVITY: Reaction=diphosphate + orotidine 5'-phosphate = 5-phospho-alpha-D-ribose 1-diphosphate + orotate; Xref=Rhea:RHEA:10380, ChEBI:CHEBI:30839, ChEBI:CHEBI:33019, ChEBI:CHEBI:57538, ChEBI:CHEBI:58017; EC=2.4.2.10;					PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; UMP from orotate: step 1/2.							SUBUNIT: Homodimer. {ECO:0000250}.		
SPGP0DB00280	135.398413645908	-1.66918614504587	0.658438146857426	-2.53506901599263	0.0112425173953304	0.0217031166062432	S_cerevisiae	SPGP0DB00280	Q03525	Q03525	TMA23_YEAST	TMA23 YMR269W YM8156.11 YMR268W-A	TMA23		YMR269W	YM8156.11 YMR268W-A	Protein TMA23 (23 kDa translation machinery-associated protein)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	211		ribosomal small subunit biogenesis [GO:0042274]		nucleolus [GO:0005730]	FUNCTION: Trans-acting factors of the ribosome biogenesis process. {ECO:0000269|PubMed:17425675}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17425675}.			SUBUNIT: Forms homooligomers. Associates with ribosomal complexes. {ECO:0000269|PubMed:17425675}.		
SPGP0DB00290	109.476149051225	-1.97426362123708	0.247264179670926	-7.98443035244549	1.41172701201219e-15	1.04665770623475e-14	S_cerevisiae	SPGP0DB00290	P49960	P49960	PRP24_YEAST	PRP24 YMR268C YM8156.10C	PRP24		YMR268C	YM8156.10C	U4/U6 snRNA-associated-splicing factor PRP24 (U4/U6 snRNP protein)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	444		spliceosomal complex assembly [GO:0000245]; spliceosomal tri-snRNP complex assembly [GO:0000244]	RNA binding [GO:0003723]; snRNA binding [GO:0017069]; U6 snRNA binding [GO:0017070]	ribonucleoprotein complex [GO:1990904]; U6 snRNP [GO:0005688]	FUNCTION: Binds preferentially to the U4/U6 hybrid snRNAs. Can stimulate the annealing of U4 and U6. Could participate in both the formation and disassembly of the U4/U6 hybrid during splicing.										SUBCELLULAR LOCATION: Nucleus.				P47093	
SPGP0DB00360	1111.47007164272	1.6480763216976	0.156214106506513	10.5501120132764	5.07365716189488e-26	7.61219981620782e-25	S_cerevisiae	SPGP0DB00360	P38426	P38426	TPS3_YEAST	TPS3 YMR261C YM8156.03C	TPS3		YMR261C	YM8156.03C	Trehalose synthase complex regulatory subunit TPS3 (Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 115 kDa subunit)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1054		dephosphorylation [GO:0016311]; trehalose biosynthetic process [GO:0005992]; trehalose metabolism in response to stress [GO:0070413]	catalytic activity [GO:0003824]; enzyme regulator activity [GO:0030234]; identical protein binding [GO:0042802]	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]; cytoplasm [GO:0005737]; cytosol [GO:0005829]	FUNCTION: Regulatory subunit of the trehalose synthase complex that catalyzes the production of trehalose from glucose-6-phosphate and UDP-glucose in a two step process. May stabilize the trehalose synthase complex. {ECO:0000269|PubMed:9194697}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.			SUBUNIT: The trehalose synthase complex is composed of the two catalytic subunits TPS1 and TPS2 and at least one of the two regulatory subunits TPS3 or TSL1. {ECO:0000269|PubMed:9837904}.	Itself; Q00764; P31688	
SPGP0DB00370	170.737035526266	1.04164620963587	0.217579433960824	4.7874295408978	1.689310170503e-06	5.61964529378564e-06	S_cerevisiae	SPGP0DB00370	P38912	P38912	IF1A_YEAST	TIF11 YMR260C YM8156.02C	TIF11		YMR260C	YM8156.02C	Eukaryotic translation initiation factor 1A (eIF-1A) (Eukaryotic translation initiation factor 4C) (eIF-4C)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	153		formation of cytoplasmic translation initiation complex [GO:0001732]; formation of translation preinitiation complex [GO:0001731]; translation reinitiation [GO:0002188]	double-stranded RNA binding [GO:0003725]; protein kinase binding [GO:0019901]; ribosomal small subunit binding [GO:0043024]; translation initiation factor activity [GO:0003743]; translation initiation factor binding [GO:0031369]	cytoplasmic stress granule [GO:0010494]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]	FUNCTION: Seems to be required for maximal rate of protein biosynthesis. Enhances ribosome dissociation into subunits and stabilizes the binding of the initiator Met-tRNA(I) to 40 S ribosomal subunits.															
SPGP0DB00420	11.5390308146238	1.25094942097902	0.55325424388651	2.26107514728008	0.0237546040579664	0.042822892884688	S_cerevisiae	SPGP0DB00420	Q04839	Q04839	GFD1_YEAST	GFD1 YMR255W YM9920.09	GFD1		YMR255W	YM9920.09	mRNA transport factor GFD1 (Good for full DBP5 activity protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	188		mRNA export from nucleus [GO:0006406]	protein-containing complex binding [GO:0044877]	cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]	FUNCTION: High-copy suppressor of mutant alleles of ATP-dependent RNA helicase DBP5, which is involved in mRNA export from the nucleus. It may also play an important role in a late stage of NAB2-mRNA export. {ECO:0000269|PubMed:10523319, ECO:0000269|PubMed:10610322, ECO:0000269|PubMed:15208322}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10523319}. Nucleus, nuclear pore complex {ECO:0000269|PubMed:10523319}. Nucleus membrane {ECO:0000269|PubMed:10523319}; Peripheral membrane protein {ECO:0000269|PubMed:10523319}; Cytoplasmic side {ECO:0000269|PubMed:10523319}.			SUBUNIT: Interacts with GLE1, NUP42, NAB2, ZDS1 and probably DBP5. Forms a complex with GLE1 and NAB2. {ECO:0000269|PubMed:10523319, ECO:0000269|PubMed:10610322, ECO:0000269|PubMed:15208322, ECO:0000269|PubMed:15619606}.	P20449; P32505; P50111	
SPGP0DB00460	6486.20714830559	3.22744106576548	0.179052737383831	18.0250864238222	1.23818434425153e-72	2.81988547324156e-70	S_cerevisiae	SPGP0DB00460	Q04806	Q04806	GTO3_YEAST	GTO3 YMR251W YM9920.05	GTO3		YMR251W	YM9920.05	Glutathione S-transferase omega-like 3 (EC 2.5.1.18)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	366	2.5.1.18	glutathione metabolic process [GO:0006749]	glutathione transferase activity [GO:0004364]	cytoplasm [GO:0005737]	FUNCTION: Active as '1-Cys' thiol transferase against beta-hydroxyethyl disulfide (HED), as dehydroascorbate reductase and as dimethylarsinic acid reductase, while not active against the standard GST substrate 1-chloro-2,4-dinitrobenzene (CDNB). {ECO:0000269|PubMed:16709151}.	CATALYTIC ACTIVITY: Reaction=glutathione + RX = a halide anion + an S-substituted glutathione + H(+); Xref=Rhea:RHEA:16437, ChEBI:CHEBI:15378, ChEBI:CHEBI:16042, ChEBI:CHEBI:17792, ChEBI:CHEBI:57925, ChEBI:CHEBI:90779; EC=2.5.1.18; Evidence={ECO:0000269|PubMed:16709151};				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=1.40 mM for reduced glutathione (GSH) {ECO:0000269|PubMed:16709151}; 					SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16936141}.					
SPGP0DB00470	426.016569997805	2.47203993429135	0.252727431052763	9.78144684965065	1.35262907650742e-22	1.59337552487253e-21	S_cerevisiae	SPGP0DB00470	Q04792	Q04792	DCE_YEAST	GAD1 YMR250W YM9920.04	GAD1		YMR250W	YM9920.04	Glutamate decarboxylase (GAD) (EC 4.1.1.15)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	585	4.1.1.15	cellular response to oxidative stress [GO:0034599]; glutamate catabolic process [GO:0006538]	glutamate decarboxylase activity [GO:0004351]; pyridoxal phosphate binding [GO:0030170]	cytoplasm [GO:0005737]; cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=H(+) + L-glutamate = 4-aminobutanoate + CO2; Xref=Rhea:RHEA:17785, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:29985, ChEBI:CHEBI:59888; EC=4.1.1.15;		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250}; 												
SPGP0DB00490	1874.51080844028	-2.04460872157255	0.134118849990548	-15.2447528570119	1.78406725431446e-52	1.36604184076044e-50	S_cerevisiae	SPGP0DB00490	P47912	P47912	LCF4_YEAST	FAA4 YMR246W YM9408.08	FAA4		YMR246W	YM9408.08	Long-chain-fatty-acid--CoA ligase 4 (EC 6.2.1.3) (Fatty acid activator 4) (Long-chain acyl-CoA synthetase 4)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	694	6.2.1.3	long-chain fatty acid import into cell [GO:0044539]; long-chain fatty-acyl-CoA metabolic process [GO:0035336]; sphingoid long-chain base transport [GO:1905329]	acyl-CoA ligase activity [GO:0003996]; ATP binding [GO:0005524]; decanoate-CoA ligase activity [GO:0102391]; long-chain fatty acid-CoA ligase activity [GO:0004467]	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; lipid droplet [GO:0005811]; plasma membrane [GO:0005886]	FUNCTION: Esterification, concomitant with transport, of exogenous long-chain fatty acids into metabolically active CoA thioesters for subsequent degradation or incorporation into phospholipids. Contributes, with FAA1, to the activation of imported myristate.	CATALYTIC ACTIVITY: Reaction=a long-chain fatty acid + ATP + CoA = a long-chain fatty acyl-CoA + AMP + diphosphate; Xref=Rhea:RHEA:15421, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:57287, ChEBI:CHEBI:57560, ChEBI:CHEBI:83139, ChEBI:CHEBI:456215; EC=6.2.1.3;		COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; 												
SPGP0DB00520	854.703568308458	-1.22245433529456	0.157708833108831	-7.7513371394421	9.09299125906431e-15	6.3096834658601e-14	S_cerevisiae	SPGP0DB00520	P20107	P20107	ZRC1_YEAST	ZRC1 YMR243C YM9408.05C	ZRC1		YMR243C	YM9408.05C	Zinc/cadmium resistance protein	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	442		cellular zinc ion homeostasis [GO:0006882]; response to cadmium ion [GO:0046686]	zinc ion transmembrane transporter activity [GO:0005385]	cell [GO:0005623]; fungal-type vacuole [GO:0000324]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]	FUNCTION: Probably responsible for the uptake of zinc and cadmium ions.										SUBCELLULAR LOCATION: Mitochondrion membrane; Multi-pass membrane protein.		"TRANSMEM 10..26;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 42..58;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 80..96;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 113..129;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 240..256;  /note=""Helical"";  /evidence=""ECO:0000255""; TRANSMEM 270..286;  /note=""Helical"";  /evidence=""ECO:0000255"""		P53756	
SPGP0DB00530	339.77607560792	-1.2043161820511	0.193650132405042	-6.219031028247	5.00234388648577e-10	2.36964364798755e-09	S_cerevisiae	SPGP0DB00530	P0CX23	P0CX23	RL20A_YEAST	RPL20A RPL18A RPL18A2 YMR242C YM9408.04C	RPL20A	RPL18A RPL18A2	YMR242C	YM9408.04C	60S ribosomal protein L20-A (L18a) (Large ribosomal subunit protein eL20-A)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	172		cytoplasmic translation [GO:0002181]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the large ribosomal subunit (LSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes). eL20 forms multiple interactions with RNA and proteins in the central protuberance, connecting components of core functional centers that are locatzed far apart (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
SPGP0DB00560	366.728080199633	-1.12125584743308	0.116716484246557	-9.6066622865755	7.49388233221659e-22	8.46827771943356e-21	S_cerevisiae	SPGP0DB00560	Q02555	Q02555	RNT1_YEAST	RNT1 YMR239C YM9408.01C YM9959.21	RNT1		YMR239C	YM9408.01C YM9959.21	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	471	3.1.26.3	box C/D snoRNA processing [GO:0034963]; box H/ACA snoRNA processing [GO:0034964]; chromatin organization [GO:0006325]; nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay [GO:0000294]; pre-miRNA processing [GO:0031054]; primary miRNA processing [GO:0031053]; production of siRNA involved in RNA interference [GO:0030422]; regulation of fungal-type cell wall organization [GO:0060237]; RNA processing [GO:0006396]; rRNA processing [GO:0006364]; rRNA transcription [GO:0009303]; termination of RNA polymerase II transcription, exosome-dependent [GO:0030847]; U1 snRNA 3'-end processing [GO:0034473]; U4 snRNA 3'-end processing [GO:0034475]; U5 snRNA 3'-end processing [GO:0034476]	double-stranded RNA binding [GO:0003725]; ribonuclease III activity [GO:0004525]	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	FUNCTION: DsRNA-specific nuclease that cleaves eukaryotic pre-ribosomal RNA at the U3 snoRNP-dependent A0 site in the 5'-external transcribed spacer (ETS) and in the 3'-ETS. In vitro, cleaves synthetic 5'-ETS RNA A0 site in the absence of snoRNA or other factors. Has an essential growth function in addition to pre-rRNA processing.	CATALYTIC ACTIVITY: Reaction=Endonucleolytic cleavage to 5'-phosphomonoester.; EC=3.1.26.3;													Q00416	
SPGP0DB00570	209.70876245036	1.28713893466546	0.202912067660849	6.34333359027618	2.24845825845681e-10	1.09429075351306e-09	S_cerevisiae	SPGP0DB00570	Q05031	Q05031	DFG5_YEAST	DFG5 YMR238W YM9959.20	DFG5		YMR238W	YM9959.20	Mannan endo-1,6-alpha-mannosidase DFG5 (EC 3.2.1.101) (Endo-alpha-1->6-D-mannanase DFG5)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	458	3.2.1.101	budding cell bud growth [GO:0007117]; carbohydrate catabolic process [GO:0016052]; cell wall organization [GO:0071555]; fungal-type cell wall biogenesis [GO:0009272]; pseudohyphal growth [GO:0007124]	mannan endo-1,6-alpha-mannosidase activity [GO:0008496]	anchored component of plasma membrane [GO:0046658]; endoplasmic reticulum [GO:0005783]	FUNCTION: Required for normal synthesis of the cell wall. {ECO:0000269|PubMed:12421307}.	CATALYTIC ACTIVITY: Reaction=Random hydrolysis of (1->6)-alpha-D-mannosidic linkages in unbranched (1->6)-mannans.; EC=3.2.1.101;									SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12421307}; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:12421307}. Note=GPI-anchored plasma membrane protein (GPI-PMP).				Q06144	
SPGP0DB00580	1124.82523383098	1.01888815769265	0.11215989351178	9.08424683539514	1.04419102755062e-19	1.02821559941293e-18	S_cerevisiae	SPGP0DB00580	Q05029	Q05029	BCH1_YEAST	BCH1 YMR237W YM9959.19	BCH1		YMR237W	YM9959.19	Protein BCH1 (BUD7 and CHS6 homolog 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	724		fungal-type cell wall chitin biosynthetic process [GO:0034221]; Golgi to plasma membrane transport [GO:0006893]; protein transport [GO:0015031]	small GTPase binding [GO:0031267]	exomer complex [GO:0034044]; membrane [GO:0016020]	FUNCTION: Member of the CHS5-ARF1P-binding proteins (CHAPS) which mediates export of specific cargo proteins, including chitin synthase CHS3. {ECO:0000269|PubMed:16498409, ECO:0000269|PubMed:16855022, ECO:0000269|PubMed:17000877}.										SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16498409, ECO:0000269|PubMed:17000877}; Peripheral membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16498409, ECO:0000269|PubMed:17000877}. Note=Trans-Golgi network location requires interaction with CHS5 and with myristoylated GTP-bound ARF1 for the recruitment to the membranes.			SUBUNIT: Component of the CHS5/6 complex composed of the 4 CHAPS proteins BCH1, BCH2, BUD7, and CHS6 as well as at least CHS5 and GTP-bound ARF1. The complex interacts with the cargo protein CHS3. {ECO:0000269|PubMed:16498409, ECO:0000269|PubMed:16855022, ECO:0000269|PubMed:17000877}.	P11076; P36122; Q08754; Q12114; P40955	
SPGP0DB00660	1064.18861384165	-1.48892671326353	0.17709726631707	-8.40739523668195	4.19216523327518e-17	3.44766774092131e-16	S_cerevisiae	SPGP0DB00660	Q05022	Q05022	RRP5_YEAST	RRP5 FMI1 YMR229C YM9959.11C	RRP5	FMI1	YMR229C	YM9959.11C	rRNA biogenesis protein RRP5 (Ribosomal RNA-processing protein 5) (U3 small nucleolar RNA-associated protein RRP5) (U3 snoRNA-associated protein RRP5)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1729		90S preribosome assembly [GO:0034463]; endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000464]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; maturation of SSU-rRNA [GO:0030490]; rRNA methylation [GO:0031167]; rRNA processing [GO:0006364]	box C/D snoRNA binding [GO:0034512]; box H/ACA snoRNA binding [GO:0034513]; mRNA binding [GO:0003729]; poly(U) RNA binding [GO:0008266]; RNA binding [GO:0003723]; rRNA primary transcript binding [GO:0042134]; snoRNA binding [GO:0030515]; U3 snoRNA binding [GO:0034511]	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]	FUNCTION: Involved in the biogenesis of rRNA. Required for the formation of 18S and 5.8S rRNA. {ECO:0000269|PubMed:8896463}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:8896463}.			SUBUNIT: Interacts with snoRNA U3. Interacts with MPP10. Component of the ribosomal small subunit (SSU) processome composed of at least 40 protein subunits and snoRNA U3. {ECO:0000269|PubMed:12068309}.	Q08235; P53914; Q12176; P39744; Q12499; P42945; P35194; Q06078	
SPGP0DB00690	242.003751976667	-1.02685896043624	0.184344538303528	-5.57032483786145	2.54264828642662e-08	1.02747052229487e-07	S_cerevisiae	SPGP0DB00690	Q05016	Q05016	YM71_YEAST	YMR226C YM9959.08C			YMR226C	YM9959.08C	NADP-dependent 3-hydroxy acid dehydrogenase (L-allo-threonine dehydrogenase) (EC 1.1.1.381)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	267	1.1.1.381	oxidation-reduction process [GO:0055114]	carbonyl reductase (NADPH) activity [GO:0004090]; oxidoreductase activity [GO:0016491]; serine 3-dehydrogenase activity [GO:0031132]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]	FUNCTION: NADP-dependent dehydrogenase with broad substrate specificity acting on 3-hydroxy acids. Catalyzes the NADP-dependent oxidation of L-allo-threonine to L-2-amino-3-keto-butyrate, which is spontaneously decarboxylated into aminoacetone. Also acts on D-threonine, L-serine, D-serine, D-3-hydroxyisobutyrate, L-3-hydroxyisobutyrate, D-glycerate and L-glycerate. {ECO:0000269|PubMed:12535615}.	CATALYTIC ACTIVITY: Reaction=L-allo-threonine + NADP(+) = aminoacetone + CO2 + NADPH; Xref=Rhea:RHEA:43524, ChEBI:CHEBI:16526, ChEBI:CHEBI:57783, ChEBI:CHEBI:58320, ChEBI:CHEBI:58349, ChEBI:CHEBI:58585; EC=1.1.1.381; Evidence={ECO:0000269|PubMed:12535615};				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=0.5 mM for NADP(+) (at pH 9 and at 30 degrees Celsius) {ECO:0000269|PubMed:12535615}; KM=95 mM for L-serine (at pH 9 and at 30 degrees Celsius) {ECO:0000269|PubMed:12535615}; KM=71 mM for D-serine (at pH 9 and at 30 degrees Celsius) {ECO:0000269|PubMed:12535615}; KM=7 mM for D-threonine (at pH 9 and at 30 degrees Celsius) {ECO:0000269|PubMed:12535615}; KM=3 mM for L-allo-threonine (at pH 9 and at 30 degrees Celsius) {ECO:0000269|PubMed:12535615}; KM=36 mM for L-3-hydroxyisobutyrate (at pH 9 and at 30 degrees Celsius) {ECO:0000269|PubMed:12535615}; KM=57 mM for D-3-hydroxyisobutyrate (at pH 9 and at 30 degrees Celsius) {ECO:0000269|PubMed:12535615}; KM=95 mM for L-3-hydroxybutyrate (at pH 9 and at 30 degrees Celsius) {ECO:0000269|PubMed:12535615}; Note=The highest catalytic efficiency was observed with L-allo-threonine. {ECO:0000269|PubMed:12535615};			BIOPHYSICOCHEMICAL PROPERTIES:  Temperature dependence: Stable up to 40 degrees Celsius. {ECO:0000269|PubMed:12535615};	BIOPHYSICOCHEMICAL PROPERTIES:  pH dependence: Optimum pH is about 8.5 for the oxidation of L-serine. Stable from pH 7.5 to 10.5. {ECO:0000269|PubMed:12535615};	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.			SUBUNIT: Homotetramer. {ECO:0000269|PubMed:12535615}.	P39009	
SPGP0DB00700	54.6391814337573	-1.08465532589512	0.258411200963994	-4.19740058421944	2.69996116285593e-05	7.85748854799684e-05	S_cerevisiae	SPGP0DB00700	P19956	P19956	RM44_YEAST	MRPL44 YMR44 YMR225C YM9959.07C	MRPL44	YMR44	YMR225C	YM9959.07C	54S ribosomal protein L44, mitochondrial (Mitochondrial large ribosomal subunit protein mL53) (YmL44)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	98		mitochondrial translation [GO:0032543]	structural constituent of ribosome [GO:0003735]	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]	FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane. {ECO:0000305|PubMed:24675956, ECO:0000305|PubMed:25609543}.										SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.			SUBUNIT: Component of the mitochondrial large ribosomal subunit (mt-LSU). Mature yeast 74S mitochondrial ribosomes consist of a small (37S) and a large (54S) subunit. The 37S small subunit contains a 15S ribosomal RNA (15S mt-rRNA) and 34 different proteins. The 54S large subunit contains a 21S rRNA (21S mt-rRNA) and 46 different proteins. {ECO:0000269|PubMed:2060626, ECO:0000269|PubMed:24675956}.		
