""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0K02610	740.591598185253	1.1134644203849	0.178059891800636	6.25331403453614	4.0183298297545e-10	4.57742467386825e-09	S_cerevisiae	SPGP0K02610	Q12415	Q12415	TFC7_YEAST	TFC7 YOR110W O3234 YOR3234w	TFC7		YOR110W	O3234 YOR3234w	Transcription factor tau 55 kDa subunit (TFIIIC 55 kDa subunit) (Transcription factor C subunit 7)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	435		5S class rRNA transcription by RNA polymerase III [GO:0042791]; dephosphorylation [GO:0016311]; RNA polymerase III preinitiation complex assembly [GO:0070898]; transcription by RNA polymerase III [GO:0006383]	DNA binding [GO:0003677]; phosphatase activity [GO:0016791]	transcription factor TFIIIC complex [GO:0000127]	FUNCTION: TFIIIC mediates tRNA and 5S RNA gene activation by binding to intragenic promoter elements. Upstream of the transcription start site, TFIIIC assembles the initiation complex TFIIIB-TFIIIC-tDNA, which is sufficient for RNA polymerase III recruitment and function. Part of the tauA domain of TFIIIC that binds boxA DNA promoter sites of tRNA and similar genes. {ECO:0000269|PubMed:9584160}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14562095}.			SUBUNIT: Component of the TFIIIC complex composed of TFC1, TFC3, TFC4, TFC6, TFC7 and TFC8. The subunits are organized in two globular domains, tauA and tauB, connected by a proteolysis-sensitive and flexible linker. {ECO:0000269|PubMed:9584160}.		
SPGP0K02810	1059.04665238234	2.35695747412579	0.244105190544925	9.65549920861685	4.65884588855044e-22	1.71804812576502e-20	S_cerevisiae	SPGP0K02810	Q12486	Q12486	YOR31_YEAST	YOR131C O3311 YOR3311c			YOR131C	O3311 YOR3311c	Uncharacterized hydrolase YOR131C (EC 3.-.-.-)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	218	3.-.-.-		pyridoxal phosphatase activity [GO:0033883]	cytoplasm [GO:0005737]; nucleus [GO:0005634]											SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.					
SPGP0DQ00100	1668.46157993039	-3.49881595030248	0.256630609982437	-13.6336657210998	2.52568042904138e-42	2.99231724618319e-40	S_eubayanus	SPGP0DQ00100	XP_018222852.1	A0A0L8RKY6	A0A0L8RKY6_SACEU	DI49_1599				DI49_1599	MFS domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	572			transmembrane transporter activity [GO:0022857]	integral component of membrane [GO:0016021]													"TRANSMEM 66..93;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 114..134;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 140..160;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 172..193;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 205..226;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 238..257;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 361..380;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 392..414;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 434..455;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 467..489;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 495..516;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DQ00110	1910.04179571517	-2.88076045274802	0.172647440151979	-16.6857988175911	1.66267089167487e-62	4.13434993435612e-60	S_eubayanus	SPGP0DQ00110	XP_018222851.1	A0A0L8RKY1	A0A0L8RKY1_SACEU	DI49_1598				DI49_1598	Aamy domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	585		carbohydrate metabolic process [GO:0005975]	catalytic activity [GO:0003824]																	
SPGP0DQ00120	979.485385187879	-1.57505919409413	0.158538710624573	-9.9348555812589	2.93601086158532e-23	1.20528785511213e-21	
SPGP0DU00110	26609.1289786953	1.14818012165986	0.24456893656299	4.69470954813651	2.66985801911318e-06	1.62956647482551e-05	S_eubayanus	SPGP0DU00110	XP_018220579.1	A0A0L8RF76	A0A0L8RF76_SACEU	DI49_3678				DI49_3678	Acetyl-coenzyme A synthetase (EC 6.2.1.1)	unreviewed	Saccharomyces eubayanus (Yeast)	683	6.2.1.1	acetyl-CoA biosynthetic process from acetate [GO:0019427]; histone acetylation [GO:0016573]; replicative cell aging [GO:0001302]	acetate-CoA ligase activity [GO:0003987]; acid-ammonia (or amide) ligase activity [GO:0016880]; AMP binding [GO:0016208]; ATP binding [GO:0005524]	cytosol [GO:0005829]; nucleolus [GO:0005730]		CATALYTIC ACTIVITY: Reaction=acetate + ATP + CoA = acetyl-CoA + AMP + diphosphate; Xref=Rhea:RHEA:23176, ChEBI:CHEBI:30089, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:57287, ChEBI:CHEBI:57288, ChEBI:CHEBI:456215; EC=6.2.1.1; Evidence={ECO:0000256|RuleBase:RU361147};														
SPGP0DU00290	236.957766325706	-1.84072736272344	0.265099396002921	-6.94353661485956	3.82403435654138e-12	5.72815335713936e-11	S_eubayanus	SPGP0DU00290	XP_018220561.1	A0A0L8REI4	A0A0L8REI4_SACEU	DI49_3659				DI49_3659	TIS11-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	289		cellular iron ion homeostasis [GO:0006879]; nuclear-transcribed mRNA catabolic process [GO:0000956]	metal ion binding [GO:0046872]; mRNA binding [GO:0003729]	cell [GO:0005623]; cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0DU00310	3931.69954883417	-1.21921937275702	0.430756494687331	-2.83041437051809	0.00464877532063398	0.0134190021941882	S_eubayanus	SPGP0DU00310	XP_018220559.1	A0A0L8RF52	A0A0L8RF52_SACEU	DI49_3657				DI49_3657	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	563		aromatic amino acid family catabolic process to alcohol via Ehrlich pathway [GO:0000949]; glycolytic fermentation to ethanol [GO:0019655]; L-phenylalanine catabolic process [GO:0006559]; pyruvate metabolic process [GO:0006090]; tryptophan catabolic process [GO:0006569]	branched-chain-2-oxoacid decarboxylase activity [GO:0047433]; magnesium ion binding [GO:0000287]; pyruvate decarboxylase activity [GO:0004737]; thiamine pyrophosphate binding [GO:0030976]	nucleus [GO:0005634]				COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|PIRSR:PIRSR036565-2};  Note=Binds 1 Mg(2+) per subunit. {ECO:0000256|PIRSR:PIRSR036565-2};												
SPGP0DU00320	2423.9046922384	1.07655918251588	0.121471345552756	8.8626595648298	7.81278742643094e-19	2.23666740040225e-17	S_eubayanus	SPGP0DU00320	XP_018220558.1	A0A0L8REH8	A0A0L8REH8_SACEU	DI49_3656				DI49_3656	CKI1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	582		phosphatidylethanolamine biosynthetic process [GO:0006646]	choline kinase activity [GO:0004103]; ethanolamine kinase activity [GO:0004305]																	
SPGP0DU00330	218.620043384825	1.50602277415804	0.274167959129789	5.49306629023381	3.95014432819204e-08	3.31835000851886e-07	S_eubayanus	SPGP0DU00330	XP_018220557.1	A0A0L8REG6	A0A0L8REG6_SACEU	DI49_3655				DI49_3655	USB1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	296		U6 snRNA 3'-end processing [GO:0034477]	nuclease activity [GO:0004518]	mitochondrion [GO:0005739]; nucleus [GO:0005634]																
SPGP0DU00350	3023.76741171073	1.17009409163228	0.173740830843276	6.73470988916685	1.6425733632903e-11	2.2512308631048e-10	S_eubayanus	SPGP0DU00350	XP_018220555.1	A0A0L8REM5	A0A0L8REM5_SACEU	DI49_3653				DI49_3653	ZRT2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	420		zinc ion import across plasma membrane [GO:0071578]	low-affinity zinc ion transmembrane transporter activity [GO:0000007]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]											SUBCELLULAR LOCATION: Membrane {ECO:0000256|RuleBase:RU362088}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU362088}.		"TRANSMEM 28..47;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362088""; TRANSMEM 59..82;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362088""; TRANSMEM 102..125;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362088""; TRANSMEM 262..285;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362088""; TRANSMEM 325..345;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362088""; TRANSMEM 357..380;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362088""; TRANSMEM 400..417;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU362088"""			
SPGP0DU00410	1769.51706375269	-1.17254562157272	0.253301324349292	-4.62905444566814	3.67339186766948e-06	2.20175822481594e-05	S_eubayanus	SPGP0DU00410	XP_018220549.1	A0A0L8RF42	A0A0L8RF42_SACEU	DI49_3647				DI49_3647	Peptidase A1 domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	582		fungal-type cell wall organization [GO:0031505]	aspartic-type endopeptidase activity [GO:0004190]	anchored component of plasma membrane [GO:0046658]																
SPGP0DU00420	14718.0920412703	-1.04335685456457	0.199756066991605	-5.22315477210724	1.75900247280901e-07	1.32887139937994e-06	S_eubayanus	SPGP0DU00420	XP_018220548.1	A0A0L8REG9	A0A0L8REG9_SACEU	DI49_3646				DI49_3646	Peptidase A1 domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	666		fungal-type cell wall organization [GO:0031505]; peptide mating pheromone maturation involved in positive regulation of conjugation with cellular fusion [GO:0071432]; protein processing [GO:0016485]; signal transduction involved in filamentous growth [GO:0001402]	aspartic-type endopeptidase activity [GO:0004190]	anchored component of plasma membrane [GO:0046658]																
SPGP0DU00510	86.6064853794066	-3.81864851793334	1.08134024265645	-3.53140331534536	0.000413360947098756	0.00160315522397526	S_eubayanus	SPGP0DU00510	XP_018220539.1	A0A0L8RF31	A0A0L8RF31_SACEU	DI49_3636				DI49_3636	Peroxiredoxin (EC 1.11.1.15)	unreviewed	Saccharomyces eubayanus (Yeast)	176	1.11.1.15	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; response to metal ion [GO:0010038]	thioredoxin peroxidase activity [GO:0008379]	cell [GO:0005623]; cytoplasm [GO:0005737]	FUNCTION: Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides. {ECO:0000256|RuleBase:RU366011}.	CATALYTIC ACTIVITY: Reaction=[protein]-dithiol + a hydroperoxide = [protein]-disulfide + an alcohol + H2O; Xref=Rhea:RHEA:10008, Rhea:RHEA-COMP:10593, Rhea:RHEA-COMP:10594, ChEBI:CHEBI:15377, ChEBI:CHEBI:29950, ChEBI:CHEBI:30879, ChEBI:CHEBI:35924, ChEBI:CHEBI:50058; Evidence={ECO:0000256|RuleBase:RU366011};														
SPGP0DU00570	20.7975685800115	-2.53627680825086	0.506025351500962	-5.01215364156718	5.38241997974967e-07	3.75647161858552e-06	S_eubayanus	SPGP0DU00570	XP_018220533.1	A0A0L8REF3	A0A0L8REF3_SACEU	DI49_3630				DI49_3630	Long chronological lifespan protein 2	unreviewed	Saccharomyces eubayanus (Yeast)	131					FUNCTION: Probable component of the endoplasmic reticulum-associated degradation (ERAD) pathway. {ECO:0000256|SAAS:SAAS00708912}.															
SPGP0DU00600	29.1771741391725	-1.40846903599506	0.388541294688268	-3.62501761138438	0.000288941760696314	0.00116852237144053	S_eubayanus	SPGP0DU00600	XP_018220530.1	A0A0L8REK4	A0A0L8REK4_SACEU	DI49_3627				DI49_3627	ERG27-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	348		ergosterol biosynthetic process [GO:0006696]	3-keto sterol reductase activity [GO:0000253]	endoplasmic reticulum membrane [GO:0005789]; lipid droplet [GO:0005811]																
SPGP0DU00680	1445.65032121191	-2.11770079457957	0.162187138910297	-13.0571437957903	5.78580763826709e-39	6.21652887356031e-37	S_eubayanus	SPGP0DU00680	XP_018220523.1	A0A0L8REE4	A0A0L8REE4_SACEU	DI49_3620				DI49_3620	NYV1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	203		vacuole fusion, non-autophagic [GO:0042144]; vesicle fusion [GO:0006906]	SNAP receptor activity [GO:0005484]	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]													"TRANSMEM 182..202;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DU00760	69.8609368973939	2.94982892240892	0.368132543622395	8.01295341450347	1.11986066709773e-15	2.35984198202216e-14	S_eubayanus	SPGP0DU00760	XP_018220515.1	A0A0L8REJ2	A0A0L8REJ2_SACEU	DI49_3612				DI49_3612	ARP6-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	438		chromatin silencing at telomere [GO:0006348]; histone exchange [GO:0043486]	nucleosome binding [GO:0031491]	cytoplasm [GO:0005737]; nuclear chromosome, telomeric region [GO:0000784]; nuclear periphery [GO:0034399]; Swr1 complex [GO:0000812]																
SPGP0DU00780	747.527517990991	1.10487408961041	0.149011507106541	7.41468971802589	1.21909880905644e-13	2.16969671476854e-12	S_eubayanus	SPGP0DU00780	XP_018220513.1	A0A0L8RED3	A0A0L8RED3_SACEU	DI49_3610				DI49_3610	Transmembrane 9 superfamily member	unreviewed	Saccharomyces eubayanus (Yeast)	674		cellular copper ion homeostasis [GO:0006878]; endosomal transport [GO:0016197]; invasive growth in response to glucose limitation [GO:0001403]; pseudohyphal growth [GO:0007124]; vacuolar transport [GO:0007034]		cell [GO:0005623]; endosome [GO:0005768]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]													"TRANSMEM 312..334;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079""; TRANSMEM 378..402;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079""; TRANSMEM 408..433;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079""; TRANSMEM 445..469;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079""; TRANSMEM 481..503;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079""; TRANSMEM 535..555;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079""; TRANSMEM 567..590;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079""; TRANSMEM 602..622;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079""; TRANSMEM 634..664;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363079"""			
SPGP0DU00820	258.323470803049	-1.31921521567447	0.203060053659618	-6.49667520469494	8.21144746300385e-11	1.02237807253966e-09	S_eubayanus	SPGP0DU00820	XP_018220508.1	A0A0L8REC7	A0A0L8REC7_SACEU	DI49_3605				DI49_3605	SIC1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	309		G1/S transition of mitotic cell cycle [GO:0000082]; negative regulation of macroautophagy [GO:0016242]	cyclin-dependent protein serine/threonine kinase inhibitor activity [GO:0004861]	cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0DU00860	17.7488427930366	-1.21567878687745	0.47558801641449	-2.55615941722541	0.0105834619690373	0.0273074027620906	S_eubayanus	SPGP0DU00860	XP_018220504.1	A0A0L8RF02	A0A0L8RF02_SACEU	DI49_3601				DI49_3601	BUD20-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	171		ribosomal large subunit export from nucleus [GO:0000055]	nucleic acid binding [GO:0003676]; ribosomal large subunit binding [GO:0043023]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]																
SPGP0DU00870	107.494032922812	-3.80058075558084	1.10814370774549	-3.42968220549039	0.000604288555618559	0.00224748858955057	S_eubayanus	SPGP0DU00870	XP_018220503.1	A0A0L8REC3	A0A0L8REC3_SACEU	DI49_3600				DI49_3600	RFU1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	194		ubiquitin recycling [GO:0010992]	enzyme inhibitor activity [GO:0004857]	cell [GO:0005623]; endosome [GO:0005768]																
SPGP0DU00930	3706.50909218615	1.21856566952715	0.133376730781644	9.13626884079281	6.46442039899303e-20	2.01648210510525e-18	S_eubayanus	SPGP0DU00930	XP_018220497.1	A0A0L8REA9	A0A0L8REA9_SACEU	DI49_3594				DI49_3594	PET309-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	965		mitochondrial respiratory chain complex IV assembly [GO:0033617]; positive regulation of mitochondrial translational initiation [GO:0070134]	mRNA binding [GO:0003729]; translation regulator activity [GO:0045182]	extrinsic component of mitochondrial inner membrane [GO:0031314]																
SPGP0DU00950	146.782823028929	1.40107539285473	0.194735223004173	7.19477129632939	6.25655472215514e-13	1.02543871463119e-11	S_eubayanus	SPGP0DU00950	XP_018220495.1	A0A0L8REH5	A0A0L8REH5_SACEU	DI49_3592				DI49_3592	ENV10-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	182		vacuolar protein processing [GO:0006624]		integral component of membrane [GO:0016021]; vacuole [GO:0005773]													"TRANSMEM 20..39;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 51..69;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 90..109;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 115..132;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DU01040	40.3321968420066	-2.3167943791192	0.713324288893894	-3.24788376786063	0.00116266755222571	0.00398844923414283	S_eubayanus	SPGP0DU01040	XP_018220486.1	A0A0L8REA6	A0A0L8REA6_SACEU	DI49_3583				DI49_3583	SPT8-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	597		histone acetylation [GO:0016573]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]	TBP-class protein binding [GO:0017025]; transcription coregulator activity [GO:0003712]	SAGA complex [GO:0000124]																
SPGP0DU01200	142.153173679821	-1.26052468303295	0.240595592328942	-5.2391844373839	1.61287783821608e-07	1.22914849614663e-06	S_eubayanus	SPGP0DU01200	XP_018220470.1	A0A0L8REF1	A0A0L8REF1_SACEU	DI49_3567				DI49_3567	Cytochrome c oxidase subunit	unreviewed	Saccharomyces eubayanus (Yeast)	83		mitochondrial respiratory chain complex IV assembly [GO:0033617]	cytochrome-c oxidase activity [GO:0004129]	mitochondrial intermembrane space [GO:0005758]; mitochondrial respiratory chain complex IV [GO:0005751]	FUNCTION: This protein is one of the nuclear-coded polypeptide chains of cytochrome c oxidase, the terminal oxidase in mitochondrial electron transport. {ECO:0000256|PIRNR:PIRNR000278}.															
SPGP0DU01250	35.2737165656866	-1.31158766215833	0.352030743482738	-3.72577590577013	0.00019471533718659	0.000823024565097083	S_eubayanus	SPGP0DU01250	XP_018220465.1	A0A0L8REE8	A0A0L8REE8_SACEU	DI49_3561				DI49_3561	RSC58-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	500		ATP-dependent chromatin remodeling [GO:0043044]; nucleosome disassembly [GO:0006337]; transcription elongation from RNA polymerase II promoter [GO:0006368]	DNA translocase activity [GO:0015616]	RSC-type complex [GO:0016586]																
SPGP0DU01300	90.9953291388404	-3.02746767881457	1.16230044971122	-2.60472038840454	0.00919492643619464	0.0242055186854815	S_eubayanus	SPGP0DU01300	XP_018220460.1	A0A0L8REE5	A0A0L8REE5_SACEU	DI49_3556				DI49_3556	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	151				integral component of membrane [GO:0016021]													"TRANSMEM 127..148;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DU01550	29.6597058749366	-1.80905986993453	0.399480654201201	-4.52852935657652	5.93956302041394e-06	3.45765999777007e-05	S_eubayanus	SPGP0DU01550	XP_018220435.1	A0A0L8REC1	A0A0L8REC1_SACEU	DI49_3530				DI49_3530	CMS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	282																				
SPGP0DU01710	307.410454318563	1.13842041916505	0.342335890834906	3.32544862996576	0.000882763656794667	0.00313443880856809	S_eubayanus	SPGP0DU01710	XP_018220420.1	A0A0L8REA7	A0A0L8REA7_SACEU	DI49_3515				DI49_3515	EMC6-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	108				ER membrane protein complex [GO:0072546]													"TRANSMEM 24..44;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 50..69;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 89..107;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DU01740	14.7311138763219	-1.45050410239204	0.574235957518198	-2.52597226523571	0.0115378589476616	0.0293865924558089	S_eubayanus	SPGP0DU01740	XP_018220417.1	A0A0L8RE32	A0A0L8RE32_SACEU	DI49_3512				DI49_3512	DPS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	557		aspartyl-tRNA aminoacylation [GO:0006422]	aspartate-tRNA ligase activity [GO:0004815]; ATP binding [GO:0005524]; RNA binding [GO:0003723]	cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0DV00160	370.284937607286	1.21905233607776	0.144716332317178	8.4237370900607	3.64662060621731e-17	9.14597669622744e-16	S_eubayanus	SPGP0DV00160	XP_018219880.1	A0A0L8RCS6	A0A0L8RCS6_SACEU	DI49_4744				DI49_4744	NRM1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	250		negative regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0071930]	repressing transcription factor binding [GO:0070491]	MBF transcription complex [GO:0030907]																
SPGP0DV00560	8.67936408923933	2.51823902018266	0.813167661673359	3.09682632361518	0.00195604438248412	0.0063003161586822	S_eubayanus	SPGP0DV00560	XP_018219918.1	A0A0L8RCN7	A0A0L8RCN7_SACEU	DI49_4782				DI49_4782	MSO1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	209		ascospore-type prospore membrane assembly [GO:0032120]; membrane fusion [GO:0061025]; vesicle docking involved in exocytosis [GO:0006904]		cellular bud membrane [GO:0033101]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; prospore membrane [GO:0005628]; SNARE complex [GO:0031201]																
SPGP0DV00570	2983.09924651279	2.81861094623418	0.139550248479167	20.1978210497774	1.02313176577013e-90	9.89368417499719e-88	S_eubayanus	SPGP0DV00570	XP_018219919.1	A0A0L8RDD0	A0A0L8RDD0_SACEU	DI49_4783				DI49_4783	LYS9-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	446		lysine biosynthetic process via aminoadipic acid [GO:0019878]	saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity [GO:0004755]																	
SPGP0DV00600	1995.68561510631	1.44182450816193	0.180392776252199	7.99269537348982	1.32020058048592e-15	2.75532509639544e-14	
SPGP0DV00610	2142.61641296561	1.66274885271876	0.210841587665198	7.88624706886144	3.11409778272526e-15	6.31748088649368e-14	S_eubayanus	SPGP0DV00610	XP_018219922.1	A0A0L8RCN3	A0A0L8RCN3_SACEU	DI49_4786				DI49_4786	ESF2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	314		endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; small-subunit processome assembly [GO:0034462]	ATPase activator activity [GO:0001671]; RNA binding [GO:0003723]	nucleolus [GO:0005730]																
SPGP0DV00660	100.774313912299	1.10988105384823	0.229823222527995	4.82928157407172	1.3702653041531e-06	8.85989520211324e-06	S_eubayanus	SPGP0DV00660	XP_018219927.1	A0A0L8RCN6	A0A0L8RCN6_SACEU	DI49_4792				DI49_4792	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	240		biotin biosynthetic process [GO:0009102]	ATP binding [GO:0005524]; dethiobiotin synthase activity [GO:0004141]; magnesium ion binding [GO:0000287]																	
SPGP0DX00110	5229.13177392152	-1.4832663765899	0.19196999259844	-7.72655328321324	1.10497560177261e-14	2.14178233011737e-13	S_eubayanus	SPGP0DX00110	XP_018219942.1	A0A0L8RCP7	A0A0L8RCP7_SACEU	DI49_3961				DI49_3961	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	365		oxidation-reduction process [GO:0055114]		integral component of membrane [GO:0016021]													"TRANSMEM 134..156;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 168..190;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DX00120	4682.95499747699	-1.41476145656752	0.24413180964705	-5.79507217274509	6.82918060621384e-09	6.49456095602828e-08	S_eubayanus	SPGP0DX00120	XP_018219943.1	A0A0L8RCR2	A0A0L8RCR2_SACEU	DI49_3962				DI49_3962	ERO1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	564		protein folding in endoplasmic reticulum [GO:0034975]	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor [GO:0016671]; protein disulfide isomerase activity [GO:0003756]; thiol oxidase activity [GO:0016972]	endoplasmic reticulum [GO:0005783]				COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000256|PIRSR:PIRSR017205-2}; 												
SPGP0DX00130	1148.23209629998	-2.25983625256981	0.146787696906989	-15.3952701771848	1.76087488752092e-53	3.06497882921892e-51	
SPGP0DX00140	8.29507706964696	-2.83533356961522	0.93981507636912	-3.0169058157369	0.00255369142922707	0.00794877557530871	S_eubayanus	SPGP0DX00140	XP_018219945.1	A0A0L8RCY9	A0A0L8RCY9_SACEU	DI49_3964				DI49_3964	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	54																				
SPGP0DX00150	14093.4174347641	-1.56576304544036	0.240203562422379	-6.51848386281253	7.10215763374658e-11	8.93209218012955e-10	S_eubayanus	SPGP0DX00150	XP_018219946.1	A0A0L8RCQ9	A0A0L8RCQ9_SACEU	DI49_3965				DI49_3965	MSC1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	510		reciprocal meiotic recombination [GO:0007131]		mitochondrion [GO:0005739]																
