""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0DU01100	1599.22170043795	-1.85194170027812	0.328734791503358	-5.63354335514317	1.76544108563004e-08	1.27870996617856e-07	S_eubayanus	SPGP0DU01100	XP_018220480.1	A0A0L8REG0	A0A0L8REG0_SACEU	DI49_3577				DI49_3577	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	423																				
SPGP0DU01210	3697.66267809809	1.29514174758489	0.135798569427246	9.53722673992355	1.46702840730993e-21	5.72992196840623e-20	S_eubayanus	SPGP0DU01210	XP_018220469.1	A0A0L8REW9	A0A0L8REW9_SACEU	DI49_1412 DI49_3566				DI49_1412 DI49_3566	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	124																				
SPGP0DU01300	90.9953291388404	-3.91667192717861	1.18322843634473	-3.31015703043624	0.000932436444249126	0.00294897264270204	S_eubayanus	SPGP0DU01300	XP_018220460.1	A0A0L8REE5	A0A0L8REE5_SACEU	DI49_3556				DI49_3556	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	151				integral component of membrane [GO:0016021]													"TRANSMEM 127..148;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DU01330	21.4198900656454	-1.40202912651507	0.597778587619724	-2.34539870706605	0.0190067423191918	0.0423978562664197	S_eubayanus	SPGP0DU01330	XP_018220457.1	A0A0L8RE70	A0A0L8RE70_SACEU	DI49_3553				DI49_3553	SNF7-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	240		ATP export [GO:1904669]; cellular response to anoxia [GO:0071454]; ESCRT III complex assembly [GO:1904902]; intralumenal vesicle formation [GO:0070676]; protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]	identical protein binding [GO:0042802]	ESCRT III complex [GO:0000815]; plasma membrane [GO:0005886]																
SPGP0DU01370	3.84163927115847	-3.55286993403531	1.52358608890888	-2.3319128206137	0.0197052778840218	0.043719275932204	S_eubayanus	SPGP0DU01370	XP_018220453.1	A0A0L8RE74	A0A0L8RE74_SACEU	DI49_3549				DI49_3549	IRC25-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	180		chaperone-mediated protein complex assembly [GO:0051131]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; proteasome assembly [GO:0043248]		cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0DU01400	832.496268048278	-1.17555984048488	0.149433623820307	-7.86676927475495	3.63916920285926e-15	6.67500245892869e-14	S_eubayanus	SPGP0DU01400	XP_018220450.1	A0A0L8RED7	A0A0L8RED7_SACEU	DI49_3546				DI49_3546	POM34-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	301		nuclear pore organization [GO:0006999]; protein import into nucleus [GO:0006606]; spindle pole body duplication [GO:0030474]		integral component of nuclear outer membrane [GO:0031309]; nuclear pore transmembrane ring [GO:0070762]																
SPGP0DU01450	42.4162727096684	-1.06321281504303	0.358992836993634	-2.96165467797867	0.00305990754849876	0.00849182918742641	S_eubayanus	SPGP0DU01450	XP_018220445.1	A0A0L8RED4	A0A0L8RED4_SACEU	DI49_3541				DI49_3541	GATA-type domain-containing protein	unreviewed	Saccharomyces eubayanus (Yeast)	140		regulation of transcription, DNA-templated [GO:0006355]	sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]																	
SPGP0DU01460	63.1901239893324	-2.12531103524081	0.385561548658273	-5.51224841438867	3.54278401754512e-08	2.46363514834814e-07	S_eubayanus	SPGP0DU01460	XP_018220444.1	A0A0L8REU4	A0A0L8REU4_SACEU	DI49_3540				DI49_3540	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	99																				
SPGP0DU01510	26.5558129911694	1.16829572257507	0.341783999657515	3.41822824867684	0.000630302249544068	0.00207221333301604	S_eubayanus	SPGP0DU01510	XP_018220439.1	A0A0L8RET9	A0A0L8RET9_SACEU	DI49_3534				DI49_3534	NSE1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	336		postreplication repair [GO:0006301]	SUMO transferase activity [GO:0019789]	nucleus [GO:0005634]; Smc5-Smc6 complex [GO:0030915]																
SPGP0DU01710	307.410454318563	-2.12815811650381	0.34882675983924	-6.10090268729554	1.05471109097348e-09	9.27838562651525e-09	S_eubayanus	SPGP0DU01710	XP_018220420.1	A0A0L8REA7	A0A0L8REA7_SACEU	DI49_3515				DI49_3515	EMC6-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	108				ER membrane protein complex [GO:0072546]													"TRANSMEM 24..44;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 50..69;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 89..107;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DV00100	648.6698286083	1.92607890021534	0.246330362690851	7.81908847604227	5.32072049569137e-15	9.62296375478234e-14	S_eubayanus	SPGP0DV00100	XP_018219874.1	A0A0L8RD91	A0A0L8RD91_SACEU	DI49_4738				DI49_4738	ATO2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	285		nitrogen utilization [GO:0019740]	ammonium transmembrane transporter activity [GO:0008519]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]													"TRANSMEM 95..114;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 120..141;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 153..173;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 185..205;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 212..233;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 239..259;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DV00110	1593.88326471474	-1.31822628785179	0.212058884210965	-6.21632190868441	5.08943409473865e-10	4.72493466520768e-09	S_eubayanus	SPGP0DV00110	XP_018219875.1	A0A0L8RCS2	A0A0L8RCS2_SACEU	DI49_4739				DI49_4739	DNA-directed RNA polymerase III subunit RPC6 (RNA polymerase III subunit C6)	unreviewed	Saccharomyces eubayanus (Yeast)	317		tRNA transcription by RNA polymerase III [GO:0042797]	RNA polymerase III activity [GO:0001056]	mitochondrion [GO:0005739]; RNA polymerase III complex [GO:0005666]	FUNCTION: DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. Specific peripheric component of RNA polymerase III which synthesizes small RNAs, such as 5S rRNA and tRNAs. {ECO:0000256|PIRNR:PIRNR028763}.										SUBCELLULAR LOCATION: Nucleus {ECO:0000256|PIRNR:PIRNR028763}.					
SPGP0DV00460	969.341167272747	-1.37627088950633	0.185710860696243	-7.41082607848887	1.25515102055026e-13	1.91463356855318e-12	S_eubayanus	SPGP0DV00460	XP_018219908.1	A0A0L8RCM9	A0A0L8RCM9_SACEU	DI49_4772				DI49_4772	DBP6-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	638		maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]	ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676]	nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]																
SPGP0DV00500	3245.72286947518	-1.01514777934372	0.170561816826028	-5.95178802755812	2.65228749389591e-09	2.19674378264999e-08	S_eubayanus	SPGP0DV00500	XP_018219912.1	A0A0L8RCM4	A0A0L8RCM4_SACEU	DI49_4776				DI49_4776	Diphosphomevalonate decarboxylase (EC 4.1.1.33)	unreviewed	Saccharomyces eubayanus (Yeast)	396	4.1.1.33	isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]; sterol biosynthetic process [GO:0016126]	ATP binding [GO:0005524]; diphosphomevalonate decarboxylase activity [GO:0004163]	cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=(R)-5-diphosphomevalonate + ATP = ADP + CO2 + isopentenyl diphosphate + phosphate; Xref=Rhea:RHEA:23732, ChEBI:CHEBI:16526, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:57557, ChEBI:CHEBI:128769, ChEBI:CHEBI:456216; EC=4.1.1.33; Evidence={ECO:0000256|PIRNR:PIRNR015950, ECO:0000256|RuleBase:RU363086};					PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via mevalonate pathway; isopentenyl diphosphate from (R)-mevalonate: step 3/3. {ECO:0000256|RuleBase:RU363086}.									
SPGP0DV00510	3402.78755283952	-1.01818275277918	0.079690450423331	-12.7767222718706	2.21196543807881e-37	3.03676042945941e-35	S_eubayanus	SPGP0DV00510	XP_018219913.1	A0A0L8RCN2	A0A0L8RCN2_SACEU	DI49_4777				DI49_4777	AGA1-like protein (Fragment)	unreviewed	Saccharomyces eubayanus (Yeast)	477		agglutination involved in conjugation with cellular fusion [GO:0000752]	cell adhesion molecule binding [GO:0050839]	fungal-type cell wall [GO:0009277]																
SPGP0DV00570	2983.09924651279	1.36459623689045	0.139169585404142	9.80527629602207	1.06854171246412e-22	4.63256289791263e-21	S_eubayanus	SPGP0DV00570	XP_018219919.1	A0A0L8RDD0	A0A0L8RDD0_SACEU	DI49_4783				DI49_4783	LYS9-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	446		lysine biosynthetic process via aminoadipic acid [GO:0019878]	saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity [GO:0004755]																	
SPGP0DV00580	1076.28740043615	-1.27757323327381	0.147251989611335	-8.67610167201077	4.09566039800736e-18	1.08194690572433e-16	S_eubayanus	SPGP0DV00580	XP_018219920.1	A0A0L8RCW4	A0A0L8RCW4_SACEU	DI49_4784				DI49_4784	BRE5-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	514		protein deubiquitination [GO:0016579]; regulation of ER to Golgi vesicle-mediated transport [GO:0060628]; regulation of retrograde vesicle-mediated transport, Golgi to ER [GO:2000156]; ribophagy [GO:0034517]	identical protein binding [GO:0042802]; RNA binding [GO:0003723]	P-body [GO:0000932]; Ubp3-Bre5 deubiquitination complex [GO:1990861]																
SPGP0DV00600	1995.68561510631	-1.23452830369674	0.181333663832376	-6.80804808994504	9.89317975092419e-12	1.15966496407664e-10	
SPGP0DV00610	2142.61641296561	-1.26322776571588	0.211035431466488	-5.98585629407203	2.15254360472055e-09	1.81772577841313e-08	S_eubayanus	SPGP0DV00610	XP_018219922.1	A0A0L8RCN3	A0A0L8RCN3_SACEU	DI49_4786				DI49_4786	ESF2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	314		endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000480]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]; endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000472]; small-subunit processome assembly [GO:0034462]	ATPase activator activity [GO:0001671]; RNA binding [GO:0003723]	nucleolus [GO:0005730]																
SPGP0DX00130	1148.23209629998	1.00384342698082	0.147071720916904	6.82553668864729	8.75972102429289e-12	1.03483483964952e-10	
SPGP0DX00150	14093.4174347641	2.05813956827774	0.238970057591714	8.61254162558773	7.14583383925544e-18	1.84995429764267e-16	S_eubayanus	SPGP0DX00150	XP_018219946.1	A0A0L8RCQ9	A0A0L8RCQ9_SACEU	DI49_3965				DI49_3965	MSC1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	510		reciprocal meiotic recombination [GO:0007131]		mitochondrion [GO:0005739]																
SPGP0DX00170	18882.5346667049	-1.35709991819585	0.132937106460943	-10.208586258003	1.81489838560684e-24	9.45103119079516e-23	S_eubayanus	SPGP0DX00170	XP_018219948.1	A0A0L8RCR8	A0A0L8RCR8_SACEU	DI49_3967				DI49_3967	3-hydroxy-3-methylglutaryl coenzyme A synthase (HMG-CoA synthase) (EC 2.3.3.10)	unreviewed	Saccharomyces eubayanus (Yeast)	461	2.3.3.10	acetyl-CoA metabolic process [GO:0006084]; ergosterol biosynthetic process [GO:0006696]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]	hydroxymethylglutaryl-CoA synthase activity [GO:0004421]		FUNCTION: This enzyme condenses acetyl-CoA with acetoacetyl-CoA to form HMG-CoA, which is the substrate for HMG-CoA reductase. {ECO:0000256|RuleBase:RU364071}.	CATALYTIC ACTIVITY: Reaction=acetoacetyl-CoA + acetyl-CoA + H2O = (3S)-hydroxy-3-methylglutaryl-CoA + CoA + H(+); Xref=Rhea:RHEA:10188, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:43074, ChEBI:CHEBI:57286, ChEBI:CHEBI:57287, ChEBI:CHEBI:57288; EC=2.3.3.10; Evidence={ECO:0000256|RuleBase:RU364071};					PATHWAY: Metabolic intermediate biosynthesis; (R)-mevalonate biosynthesis; (R)-mevalonate from acetyl-CoA: step 2/3. {ECO:0000256|RuleBase:RU364071}.									
SPGP0DX00200	503.098706250095	1.03779847754234	0.250576852835866	4.14163744893916	3.44835124033533e-05	0.000145058080727384	S_eubayanus	SPGP0DX00200	XP_018219951.1	A0A0L8RCR4	A0A0L8RCR4_SACEU	DI49_3970				DI49_3970	PHO84-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	584		phosphate ion transport [GO:0006817]; plasma membrane selenite transport [GO:0097080]; polyphosphate metabolic process [GO:0006797]; regulation of replicative cell aging [GO:1900062]	inorganic phosphate transmembrane transporter activity [GO:0005315]; manganese ion transmembrane transporter activity [GO:0005384]; selenite:proton symporter activity [GO:0097079]	integral component of plasma membrane [GO:0005887]													"TRANSMEM 134..152;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 158..181;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 248..268;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 345..370;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 390..410;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 422..440;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 519..541;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DX00220	7570.7438339289	1.18300018438159	0.157192488339381	7.52580607940674	5.23960569556274e-14	8.34377279569314e-13	S_eubayanus	SPGP0DX00220	XP_018219953.1	A0A0L8RCS3	A0A0L8RCS3_SACEU	DI49_3972				DI49_3972	NDI1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	513		chronological cell aging [GO:0001300]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; NADH oxidation [GO:0006116]; positive regulation of apoptotic process [GO:0043065]	identical protein binding [GO:0042802]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]	integral component of membrane [GO:0016021]; mitochondrial matrix [GO:0005759]													"TRANSMEM 466..487;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DX00230	700.668508364666	-1.69789594591229	0.154761437895257	-10.9710530543237	5.26555301513139e-28	3.94307238595913e-26	S_eubayanus	SPGP0DX00230	XP_018219954.1	A0A0L8RDG3	A0A0L8RDG3_SACEU	DI49_3973				DI49_3973	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	354																				
SPGP0DX00420	3929.59478327947	1.48845472715222	0.281441780687996	5.28867719467107	1.23204100722143e-07	7.96825379474186e-07	S_eubayanus	SPGP0DX00420	XP_018219973.1	A0A0L8RCU2	A0A0L8RCU2_SACEU	DI49_3992				DI49_3992	TSL1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1103		trehalose biosynthetic process [GO:0005992]	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; enzyme regulator activity [GO:0030234]; trehalose-phosphatase activity [GO:0004805]	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming) [GO:0005946]																
SPGP0DX00430	242.160020974504	1.13422141877937	0.180978637164746	6.26715637021222	3.67700869984708e-10	3.45974826888e-09	
SPGP0DX00530	521.821948984012	-1.49022894857227	0.140593076971908	-10.5995898280968	2.99289969477046e-26	1.84480708396702e-24	S_eubayanus	SPGP0DX00530	XP_018219983.1	A0A0L8RCV1	A0A0L8RCV1_SACEU	DI49_4002				DI49_4002	UFO1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	665		cellular response to DNA damage stimulus [GO:0006974]; cellular response to methylmercury [GO:0071406]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]		cytoplasm [GO:0005737]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]																
SPGP0DX00540	36.6132471290408	-1.5839582297028	0.364391998920145	-4.3468523853344	1.38105095835843e-05	6.30730984560773e-05	S_eubayanus	SPGP0DX00540	XP_018219984.1	A0A0L8RDJ1	A0A0L8RDJ1_SACEU	DI49_4003				DI49_4003	NADH-cytochrome b5 reductase (EC 1.6.2.2)	unreviewed	Saccharomyces eubayanus (Yeast)	312	1.6.2.2		cytochrome-b5 reductase activity, acting on NAD(P)H [GO:0004128]	integral component of membrane [GO:0016021]		CATALYTIC ACTIVITY: Reaction=2 [Fe(III)-cytochrome b5] + NADH = 2 [Fe(II)-cytochrome b5] + H(+) + NAD(+); Xref=Rhea:RHEA:46680, Rhea:RHEA-COMP:10438, Rhea:RHEA-COMP:10439, ChEBI:CHEBI:15378, ChEBI:CHEBI:29033, ChEBI:CHEBI:29034, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.6.2.2; Evidence={ECO:0000256|RuleBase:RU361226};		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000256|RuleBase:RU361226, ECO:0000256|SAAS:SAAS01057700}; 									"TRANSMEM 16..35;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 42..61;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0DX00610	481.370400345774	-1.60176708528849	0.148829707379438	-10.7624150681478	5.1794693709829e-27	3.45082146841736e-25	S_eubayanus	SPGP0DX00610	XP_018219991.1	A0A0L8RCV6	A0A0L8RCV6_SACEU	DI49_4010				DI49_4010	DUS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	423			flavin adenine dinucleotide binding [GO:0050660]; tRNA dihydrouridine synthase activity [GO:0017150]																	
SPGP0L00220	879.339524902551	-1.12833201005665	0.154225307852631	-7.31612746161491	2.55229246866195e-13	3.67084477119777e-12	S_eubayanus	SPGP0L00220	XP_018219339.1	A0A0L8RB16	A0A0L8RB16_SACEU	DI49_4955				DI49_4955	RIO1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	487		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of transcription by RNA polymerase I [GO:0016479]; positive regulation of rRNA processing [GO:2000234]; protein autophosphorylation [GO:0046777]; regulation of exit from mitosis [GO:0007096]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]; nucleolar chromatin [GO:0030874]				COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000256|PIRSR:PIRSR038147-3}; 												
SPGP0L00280	722.198060699025	1.11137857578419	0.132520373863645	8.38647328996919	5.0094346465787e-17	1.14333721240931e-15	S_eubayanus	SPGP0L00280	XP_018219333.1	A0A0L8RAZ8	A0A0L8RAZ8_SACEU	DI49_4949				DI49_4949	AZF1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	943		cellular response to carbohydrate stimulus [GO:0071322]; regulation of fungal-type cell wall organization [GO:0060237]	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	cytosol [GO:0005829]; nucleus [GO:0005634]																
SPGP0L00330	2170.26731443978	-1.17823870854349	0.109501250524072	-10.7600479711825	5.31424957671962e-27	3.51477484778514e-25	S_eubayanus	SPGP0L00330	XP_018219328.1	A0A0L8RAZ3	A0A0L8RAZ3_SACEU	DI49_4944				DI49_4944	LEU9-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	604		leucine biosynthetic process [GO:0009098]	2-isopropylmalate synthase activity [GO:0003852]	mitochondrion [GO:0005739]																
SPGP0L00390	321.181766713237	2.62341729821793	0.226364575946771	11.5893455822117	4.66684508150771e-31	4.40482117536889e-29	S_eubayanus	SPGP0L00390	XP_018219322.1	A0A0L8RAX5	A0A0L8RAX5_SACEU	DI49_4938				DI49_4938	CRC1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	327		fatty acid metabolic process [GO:0006631]	carnitine:acyl carnitine antiporter activity [GO:0005476]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]																
SPGP0L00410	1022.17469296977	-1.50320310328795	0.108002311321001	-13.9182493865355	4.90777995864595e-44	1.14024087705874e-41	S_eubayanus	SPGP0L00410	XP_018219320.1	A0A0L8RBM2	A0A0L8RBM2_SACEU	DI49_4936				DI49_4936	NUP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1089		NLS-bearing protein import into nucleus [GO:0006607]; poly(A)+ mRNA export from nucleus [GO:0016973]; ribosomal large subunit export from nucleus [GO:0000055]; transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000972]	structural constituent of nuclear pore [GO:0017056]	nuclear pore central transport channel [GO:0044613]; nuclear pore nuclear basket [GO:0044615]																
SPGP0L00420	230.816986617743	-1.76561007862065	0.187477686670621	-9.41770783486704	4.61042498900848e-21	1.67100243301623e-19	S_eubayanus	SPGP0L00420	XP_018219319.1	A0A0L8RB02	A0A0L8RB02_SACEU	DI49_4935				DI49_4935	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	188				integral component of membrane [GO:0016021]													"TRANSMEM 20..41;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 48..72;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0L00560	189.05600914406	-1.22219782930082	0.210539442353408	-5.80507773573971	6.43361481009153e-09	5.04718474408999e-08	
SPGP0L00600	503.580763789902	-1.86271685996767	0.174781686625217	-10.6573914918322	1.61051204731229e-26	1.02047899725152e-24	S_eubayanus	SPGP0L00600	XP_018219303.1	A0A0L8RAX4	A0A0L8RAX4_SACEU	DI49_4918				DI49_4918	RTS2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	235			nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]																	
SPGP0L00710	783.445151973651	1.55574497479736	0.254756873450088	6.10678312121048	1.01659226891587e-09	8.97791671408060e-09	S_eubayanus	SPGP0L00710	XP_018219292.1	A0A0L8RAU3	A0A0L8RAU3_SACEU	DI49_4906				DI49_4906	RPL3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	387		maintenance of translational fidelity [GO:1990145]; ribosomal large subunit assembly [GO:0000027]; rRNA processing [GO:0006364]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]																
SPGP0L00730	56.76288510622	-3.40550697678925	1.19430130670914	-2.85146382881638	0.00435184372257026	0.0116113239017106	S_eubayanus	SPGP0L00730	XP_018219290.1	A0A0L8RBJ2	A0A0L8RBJ2_SACEU	DI49_4904				DI49_4904	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	268																				
SPGP0L00860	587.885919628815	-1.2056987796973	0.140132505402832	-8.60399074598245	7.6991191571363e-18	1.98186700803443e-16	S_eubayanus	SPGP0L00860	XP_018219277.1	A0A0L8RAT0	A0A0L8RAT0_SACEU	DI49_4890				DI49_4890	DBP5-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	482		poly(A)+ mRNA export from nucleus [GO:0016973]; translational termination [GO:0006415]; tRNA export from nucleus [GO:0006409]	ATP binding [GO:0005524]; inositol hexakisphosphate binding [GO:0000822]; nucleic acid binding [GO:0003676]; RNA-dependent ATPase activity [GO:0008186]; RNA helicase activity [GO:0003724]	cellular bud tip [GO:0005934]; cytoplasmic stress granule [GO:0010494]; nuclear pore cytoplasmic filaments [GO:0044614]; polysome [GO:0005844]																
SPGP0L00960	228.285883239978	1.05645789397161	0.130944210492545	8.06800002839189	7.14590304680358e-16	1.43886727793527e-14	S_eubayanus	SPGP0L00960	XP_018219267.1	A0A0L8RAS0	A0A0L8RAS0_SACEU	DI49_4880				DI49_4880	SHE4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	789		intracellular mRNA localization [GO:0008298]; mating type switching [GO:0007533]	identical protein binding [GO:0042802]; myosin binding [GO:0017022]	cytoplasm [GO:0005737]																
SPGP0L01010	8039.60992311246	6.60674400494812	0.239324459032101	27.6058035675407	9.47801608143437e-168	8.58803037138768e-164	S_eubayanus	SPGP0L01010	XP_018219262.1	A0A0L8RAR5	A0A0L8RAR5_SACEU	DI49_4875				DI49_4875	DFG16-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	620		protein processing [GO:0016485]; pseudohyphal growth [GO:0007124]		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]													"TRANSMEM 169..190;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 202..225;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 293..314;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 330..353;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 382..405;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 411..433;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0L01020	45.5932625525211	1.16868395317958	0.289826856508959	4.03235216796914	5.52213521896498e-05	0.00022267942687602	S_eubayanus	SPGP0L01020	XP_018219261.1	A0A0L8RAU9	A0A0L8RAU9_SACEU	DI49_4874				DI49_4874	CIN5-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	301		hyperosmotic salinity response [GO:0042538]; response to drug [GO:0042493]	DNA-binding transcription factor activity [GO:0003700]; repressing transcription factor binding [GO:0070491]; sequence-specific DNA binding [GO:0043565]	cytoplasm [GO:0005737]; nucleus [GO:0005634]																
